id,composition,Eg
100086,Na8NdEr2BeHg2MoHXeClO4,2.1996586322784424
100087,CaPm6Pr12Sm6Gd12ErBeTl2Pd17Pb8C,0.7801861763000488
100088,Sr6Y4SiSn5Pt,0.28396594524383545
100089,SmEr2H5O7,5.807413578033447
100090,CaAlCo16SnSb5,0.0013085603713989258
100091,Sr2LaSmAl4ZnSn6Mo5(H5N2)2,1.5641851425170898
100092,K2BaAc2BO5,3.816783905029297
100093,KBaNa7CaNdEr3N5,3.764468669891357
100094,NaCa3SmZrBe2H6WO5,3.758594036102295
100095,BaLiNd4Eu5ZrSn6C3Kr2,0.8445031642913818
100096,La4SbH9ICl10,2.7311456203460693
100097,P8NCl4,1.3663599491119385
100098,Co3As4O5,0.4893161058425903
100099,Ca2Nd2Zn,0.656109094619751
100100,CsBa2Na3Sr2Ca2Yb2Cr4Cd11MoC2Cl7,1.0256437063217163
100101,Ba2EuSn7HgGeH6,0.7523550987243652
100102,GaReAsC2Cl3,1.4263455867767334
100103,Dy3UZn15Ge2TeH10WC2SO6,1.270600438117981
100104,NaSrSbTe(H9O5)2,4.013265609741212
100105,Zn3CdMoH10W2(SO)10,2.12238883972168
100106,Sm2Be2C4Cl,2.5620100498199463
100107,Na3Er2Al5(GeBi4)2,0.8687986135482788
100108,Hf8AlCuTe8As2Pb3SeO7,0.6880735158920288
100109,NaSrNdScBe(Fe3W)2,0.6694914102554321
100110,Li4MnVH14Os(SeCl8)2,1.2165563106536863
100111,Sr2W7Se13,0.8165146112442017
100112,C2N6Cl,1.722663164138794
100113,YbNdHo9MoPb10CNCl6,0.9207826852798462
100114,NaUN4O,0.8845291137695312
100115,LaReH10Pb2(C2Se)2,2.130090475082397
100116,Ba9LuCd5SCl2,1.151901364326477
100117,Sr11LaYbDyY10Er2FeCo16H3Cl10,0.8382500410079956
100118,CaN6,0.5723316669464111
100119,LaNdUFe6Hg8AsH18Ru2C2O9,1.0435711145400999
100120,Ba2Ca2Fe2Pt7,-0.05256390571594238
100121,Na6YbTmCo17Sn5Cl6,0.4228285551071167
100122,Na4Sr3Zn3CdTeW4IClO4,1.865622401237488
100123,HfHg2H8Pt(O3F2)4,2.393239021301269
100124,CsBa2CaLa2U2Pa2MnBeAlGe(NO)4,1.5663540363311768
100125,Er4PdCl13,1.0728371143341064
100126,BaMg2Al2Cr8Ga2FeGe2As2W13C7Se3,0.9423818588256836
100127,SrCaAc3AlRuWClO10,1.4194605350494385
100128,Sm5GdH2PdW6Cl4O3,1.2062957286834717
100129,Ca2LaNdSmBe2Rh6(ClF)2,1.135239839553833
100130,CaNdSm2Co16O3,0.17966687679290771
100131,Rb7Ca3PrNd2Al8HgGe5Bi4H6C12KrO18,2.675134658813477
100132,SrSbP2(ClO3)2,3.485808849334717
100133,Ba2ZrCrFe2MoH3,0.4645236730575562
100134,Ba2Na3CeGe3N2O15,1.6151816844940186
100135,CeMgAlZnCrSiSnH15Ru6C2Cl7,0.9381273984909058
100136,Li2ErSnClO2,2.20843243598938
100137,YUTlHg6,0.31184065341949463
100138,Na2Sr2NdGd2TlTeO4,2.532771587371826
100139,Na2Er3(H3N)3,4.444291114807129
100140,K3Ba2Na2ZrF6,4.1794185638427725
100141,ErTmTa5SbAs4(OF3)2,2.1628649234771733
100142,Ca2BeGe,1.2045819759368896
100143,Sr2Nd(BeCl)2,3.1667957305908203
100144,Er2UAsC2Cl4O9,2.0236704349517822
100146,Ba4Na3Sr2Sb4HCl2,1.7951612472534182
100147,Be2ZnPtN12O2F,1.3988566398620603
100148,KCa2Cu7P2C2O7,0.5977815389633179
100149,Ba3CeNdHRhCl13,0.9313385486602784
100150,Sr2Dy5Er4USi(CN)3,1.2748777866363523
100151,Sr2Ca2LaNd10,1.067621111869812
100152,CO9,1.868136048316956
100153,Al2Cd(RuSe6)2,0.33981871604919434
100154,GeSb4PRu3CCl18,1.103705644607544
100155,CsSr2TmHg11GeCl,1.0976741313934326
100156,Na2Ca3H4(C7O6)2,4.609056949615479
100158,YAl17Cl,0.6763066053390503
100159,BaNaSrPrTaZn2Hg3PH12,2.8683829307556152
100160,Hg6H14Ru2W9O20,0.8272348642349243
100161,HHeBeAl6ZnAgSIBr6Cl17,2.0472986698150635
100162,CaPrRe2H4Se2SCl2,2.405062198638916
100163,Na3NdSn6H2N8ClF18,3.824119329452514
100164,KLa3BeFe14TeRu2NO,0.2633368968963623
100166,Yb3Nd12SmCdAuCCl4,0.8043363094329834
100167,Ba6Er2ZnTeC4Se11S11XeI(KrO6)3,2.6478705406188965
100168,Na4Al4BH13WSe9,3.0678224563598637
100169,Sn,0.8180763721466064
100170,Nd2HoNbPIr2XeI2ClF7,2.251293182373047
100171,BeGaSiIr6Pb(W2F)2,0.7916548252105713
100172,SrCa6YPdCl2,0.6561836004257202
100173,Dy2Tl3Pb2SClO7,2.544058322906494
100174,ErFe6BMoH10(CO2)2,1.7403216361999512
100176,BaSrEuSi4Sn7Pb13Cl18O,1.2041890621185305
100177,KNa3Er2GaBC(ClO2)4,5.042535781860352
100178,Sr9Zn2CdW2N3ClO5F4,2.2428455352783203
100179,NaSr2BeTe2PO5,3.508711814880371
100180,KSm8EuZnH11,2.631215333938598
100181,N3Cl,1.1732699871063232
100182,Be2Fe14S,0.08804833889007567
100183,Ba5Na7ZrBeTl6ClO20,3.415200471878052
100184,BaLiFe9Ag12PbWKr8,0.3617322444915772
100185,CsSm2Fe15Sn2C2(ClF8)2,1.368300199508667
100186,La2CeYCo14PdPb2C2N5F6,0.28654253482818604
100187,RuN2,-0.11278414726257326
100188,Ba2LaY(SnSb)2,0.5104184150695801
100189,Ca17EuP2H7N8O19,2.798590421676636
100190,NaSr3Yb2Sm2Zr2Si2Ge2Se11,1.784355401992798
100191,LiNdEr7FeHg2TeH3Pd2,0.6648992300033569
100192,Se,1.0989806652069092
100193,Nd7Ru2PbCl4,0.40136194229125977
100194,CaYbOsS18,0.7886295318603516
100196,CaSmHgH3CXe,2.5740270614624023
100197,SrDyH4CCl,5.354650974273682
100198,TlTe2Xe,0.707615852355957
100199,Ba2NaCa2Re2Hg2HO4,1.4681373834609983
100200,BaNa5Ca2EuFeMo(CCl5)2,1.4270827770233154
100201,NdCdHg2H12I2ClF4,3.569504737854004
100202,Y4ErHf3Ru12Rh14CS3O20,0.7452129125595093
100203,NdDy5InTeS,0.9195550680160522
100204,YbCeCuSb2As8Cl13O8,0.6640170812606812
100205,Ba2La2NdGdB2MoH18Pt(N3O)2,2.294682502746582
100206,C3N3O4,2.0180881023406982
100207,KRbBaEuYU(HCl2)3,2.6547560691833496
100209,CaUB2(H4O5)2,2.7769603729248047
100210,LaZrMoOs8,0.032632112503051765
100211,SmBClO2,4.6533308029174805
100212,Ba3SmYIn3CoSi3Bi11WO6,0.8432843685150146
100213,Na6Er2Hf,2.310749053955078
100214,CsBaCaY5Al4Hg(HO10)2,3.3059139251708984
100215,LiCaEu2MgFe17Hg5C2S11O,0.7294479608535767
100217,Li2PmSmDy3P4(H3C2)4,5.0845985412597665
100218,KCaPr2Nd2Lu3Mg2AlZnTe2CSe9SXe,2.254102230072021
100219,HgBr9Cl12F7,2.8583104610443115
100220,Cs2Ca2La2GdHoMg2ScTiZn4NiH19(S7O3)2,2.916205406188965
100221,CaReP2(CN2)2,1.2921499013900757
100222,Ca3CeGePdC2N3,0.459115743637085
100223,NaDyTaPSO5,3.5562562942504883
100224,Rb3Ba15Nd13HoMgZr5Mn7AlV7Ga14Bi5S2ClO15F7,1.837568283081055
100226,Na6Ca3Sm2Y5Re3H8(CO6)2,3.2262392044067383
100229,Ca2LaZnSnMo,0.3370938301086426
100233,BaRe6SbO20,2.037822723388672
100235,Rb2Na2Sr2Tb2Yb2PmLuBeHg2As4P2F,2.1674060821533203
100236,NaFe7SbMo3AsSN2,0.4779562950134277
100237,SrCaYbSmYU3Pa3TlRhCl6,1.432640552520752
100239,CsW2,0.5085819959640503
100240,Rb2Be2Cr5H8PtCl,1.0472543239593506
100242,GeAs,0.3035236597061157
100243,Ba9CeY2,-0.02590823173522949
100244,Eu,0.8556442260742188
100246,Cs2Nd2HoTaCr9CdO8,1.2322111129760742
100247,BaCa2HgB7Sb5(H5O4)3,2.95121431350708
100248,Tm2GaC2XeN2,2.2164430618286133
100249,La2Be2TlCr10Fe(P3H)2,0.5767920017242432
100250,Ba2SrNd9HoZn3N2O,1.603482961654663
100251,La8C2N7O20,2.820359945297241
100252,Al16TeHOs,0.3971346616744995
100253,TmZrPa2Be2Fe4Sn6BSb4,0.6134877204895021
100254,Ca3Co3H7O,1.2060279846191406
100255,K2BaNa5Ca2Fe14SbPHPtRhXeBr18,0.7832694053649902
100256,Yb2YBeZn(CCl3)2,3.1694023609161377
100257,Ba4Na4ErCd15In2GaFe15W7SCl,0.959983229637146
100258,Na3Ga2Fe15GeTePH3Pt2Cl15,1.0440882444381714
100259,Sr2Sb5,-0.09652066230773926
100260,KSrY2Ti2Zn3Cr2RuKr11,0.5877456665039062
100261,Ba2Na9Ca6GdHfHg4(Br3Cl)6,3.366156578063965
100263,ErZn14CrGeTe,0.14358198642730713
100264,CeNdAl2TlH,0.6038856506347656
100266,BaNd2Cd4(SeKr)2,1.245213747024536
100267,Nd2MnGe2As2CS,0.6408083438873291
100268,BaSr11LaH2(RuO2)4,0.9029552936553956
100270,CsKRbBa14SrSm8GdCd13GaFeGeBi11Cl15,1.5868529081344604
100271,Sr5HSe11N10,1.611518144607544
100272,BaSrLu10Al2Fe3MoWKrO9F,1.5477575063705444
100273,Na3Ca13Re2Si2Sb5AsPOs2C3N,0.943630576133728
100274,N2,0.8963222503662109
100277,Na2Nd2YHoAs,2.269693613052368
100278,Li3(TlW)2,0.6607542037963867
100280,Yb10NdCrFe2Sn4Ru5C4,0.18300318717956546
100281,RbNa3Nd2P2Se8O7,3.83417558670044
100282,NaSr4La2Zr3C3SN4Cl2O,2.278174877166748
100284,DyPb,0.04388964176177978
100286,Sr7Ru,-0.3790457248687744
100288,NaCr2H2W6ClO,1.129725456237793
100289,CsBa2NaCaDyAlMo11H15Br15O4,3.4489986896514893
100290,Er3Ge2Bi10MoPH2C2SN2O3,1.2019494771957395
100293,Na2BeReTe(PO)2,1.7286781072616575
100294,K3Na3(FeN4)2,1.0882735252380369
100296,AsN3,0.5349164009094238
100303,CsYb2Nd3MnGeRu12CO19,0.664169192314148
100304,MoSe8,0.14587640762329102
100306,Na7SrSmEuYAlZnF19,4.551393508911133
100309,SnF10,2.7733638286590576
100310,Sr2ZrU3Al3SiMo,0.5643199682235718
100311,H4He4KBaGe2As2CXeO4F3,3.872472524642944
100313,BaLa(ErGe)2,1.2764527797698977
100318,SrBeHRhCl,0.9659698009490968
100320,BaSr2Sm2GdZn13Cd13Sn12S(KrN4)2,1.0184998512268066
100321,Sb3N2,0.10901498794555664
100322,KSrLiPrHoTeH2S5,3.53005313873291
100324,TaTiZnP(ClO)6,2.724869966506958
100326,Na5(WO)7,1.6941109895706177
100328,Tl6CoNi2H2PdSe2Cl5,0.497170090675354
100329,Na7UZnCoSi4Hg8H18C3NO20,1.7155747413635254
100331,BaU4Fe2ClO9,1.4471025466918943
100333,Na3Tm2Sc(CXe)2,3.464995622634888
100339,Sr2UTlCr2Ge2H3O8,1.4650391340255735
100341,Na8Mg8Al8Fe4Co15PCl,0.4897345304489136
100342,BaSr2Ca4(NO2)3,3.3763585090637207
100344,H3He2LiSmFe2Hg2GePWSKr12(ClO)4,2.4991228580474854
100346,KSrZrUMo4PO7,1.2040549516677856
100348,H2He2Na2SmHfZrU2CdPdWXe,1.105740666389465
100352,PmYH16W(CN)2,4.037857532501222
100355,Sb5O8,1.1089224815368652
100356,H12He12Cs2Ba2LaTe4(O3F)2,4.741763114929199
100358,Na6SrSm2Al2Fe15Ge2H5(NO10)2,2.1841175556182857
100359,Sr5NdSm2Fe15Sn6PRhO2,0.2847074270248413
100362,NaSr2LiSb(N2O)4,2.6089913845062256
100363,Cs2Sm2EuNb2CuHg(SBr3)5,0.8046888113021851
100364,K2Ba2NaFe4Re3(MoRu)2,0.1878981590270996
100365,Rb3Ca2Co16(H7O10)2,1.6960861682891846
100367,Hf3CdHgSb6Te6Mo8S,0.6291470527648926
100368,CaCl,2.852126359939575
100371,KCa2EuEr(HO4)2,3.992109060287476
100373,Na3Mg2GeC2,2.4735584259033203
100374,KNa4Ge2B,3.0978777408599854
100377,RbSr2CaYZnFe5(BiO2)3,1.226003885269165
100383,BaNi2Sn,-0.16196870803833008
100387,BaNaTa2Ti2BeNiHgBTe7W2CCl12,1.4605048894882202
100390,BaCa7LaSmY6SiH12Pt(CN)3,2.443237781524658
100399,KSr2Nd(BeCl)2,3.448994398117065
100400,K2Ba5Na4Si4BH10Ru,1.3358117341995241
